03051304,030513,Musenyi
03051305,030513,Nyabipfura
03051306,030513,Rutovu
03060101,030601,Nyange
03060102,030601,Pera
03060103,030601,Ryankana
03060201,030602,Butanda
03060202,030602,Gatereri
03060203,030602,Nyamihanda
03060204,030602,Rwambogo
03060301,030603,Gikungu
03060302,030603,Kiyabo
03060303,030603,Murwa
03060304,030603,Nyamuzi
03060305,030603,Rasano
03060401,030604,Birembo
03060402,030604,Buhokoro
03060403,030604,Kabakobwa
03060404,030604,Kacyuma
03060405,030604,Kamurehe
03060406,030604,Karemereye
03060407,030604,Muti
03060408,030604,Rusayo
03060501,030605,Cyendajuru
03060502,030605,Gakomeye
03060503,030605,Giheke
03060504,030605,Kamashangi
03060505,030605,Kigenge
03060506,030605,Ntura
03060507,030605,Rwega
03060508,030605,Turambi
03060601,030606,Burunga
03060602,030606,Gatsiro
03060603,030606,Gihaya
03060604,030606,Kagara
03060605,030606,Kamatita
03060606,030606,Shagasha
03060701,030607,Kizura
03060702,030607,Mpinga
03060703,030607,Nyamigina
03060801,030608,Cyingwa
03060802,030608,Gahungeri
03060803,030608,Hangabashi
03060804,030608,Mashesha
03060901,030609,Cyangugu
03060902,030609,Gihundwe
03060903,030609,Kamashangi
03060904,030609,Kamurera
03060905,030609,Ruganda
03061001,030610,Cyarukara
03061002,030610,Gakoni
03061003,030610,Shara
03061101,030611,Gahinga
03061102,030611,Kabahinda
03061103,030611,Kabasigirira
03061104,030611,Kagarama
03061105,030611,Karambi
03061106,030611,Miko
03061107,030611,Tara
03061201,030612,Gitwa
03061202,030612,Kamanyenga
03061203,030612,Kangazi
03061204,030612,Kinyaga
03061205,030612,Rugabano
03061301,030613,Bigoga
03061302,030613,Bugarura
03061303,030613,Ishywa
03061304,030613,Kamagimbo
03061305,030613,Rwenje
03061401,030614,Gatare
03061402,030614,Kiziguro
03061403,030614,Mataba
03061404,030614,Ryamuhirwa
03061501,030615,Gasebeya
03061502,030615,Gaseke
03061503,030615,Kamanu
03061504,030615,Kiziho
03061505,030615,Mashyuza
03061506,030615,Nyabintare
03061601,030616,Gatare
03061602,030616,Kabagina
03061603,030616,Kabuye
03061604,030616,Kanoga
03061605,030616,Karangiro
03061606,030616,Murambi
03061607,030616,Rusambu
03061701,030617,Butambamo
03061702,030617,Kigenge
03061703,030617,Murya
03061704,030617,Nyenji
03061705,030617,Rebero
03061706,030617,Rwinzuki
03061801,030618,Karenge
03061802,030618,Muhehwe
03061803,030618,Mushaka
03061804,030618,Rubugu
03061805,030618,Ruganda
03070101,030701,Buvungira
03070102,030701,Mpumbu
03070103,030701,Ngoma
03070104,030701,Nyarusange
03070201,030702,Gasheke
03070202,030702,Impala
03070203,030702,Kagatamu
03070204,030702,Karusimbi
03070301,030703,Bisumo
03070302,030703,Murambi
03070303,030703,Mutongo
03070304,030703,Rugari
03070401,030704,Butare
03070402,030704,Gitwa
03070403,030704,Jarama
03070404,030704,Kibingo
03070405,030704,Mubuga
03070501,030705,Gako
03070502,030705,Mubumbano
03070503,030705,Ninzi
03070504,030705,Rwesero
03070505,030705,Shara
03070601,030706,Kibogora
03070602,030706,Kigarama
03070603,030706,Kigoya
03070604,030706,Raro
03070605,030706,Susa
03070701,030707,Gasovu
03070702,030707,Gitwe
03070703,030707,Kabuga
03070704,030707,Kagarama
03070705,030707,Rushyarara
03070801,030708,Gasayo
03070802,030708,Gashashi
03070803,030708,Higiro
03070804,030708,Miko
03070805,030708,Mwezi
03070901,030709,Cyimpindu
03070902,030709,Karengera
03070903,030709,Muhororo
03070904,030709,Nyarusange
03071001,030710,Gatare
03071002,030710,Mutongo
03071003,030710,Nyakabingo
03071004,030710,Rugari
03071005,030710,Vugangoma
03071101,030711,Gisoke
03071102,030711,Kagarama
03071103,030711,Nyagatare
03071104,030711,Nyakavumu
03071201,030712,Kigabiro
03071202,030712,Kinunga
03071203,030712,Mariba
03071204,030712,Muyange
03071205,030712,Ntango
03071301,030713,Banda
03071302,030713,Gakenke
03071303,030713,Jurwe
03071304,030713,Murambi
03071401,030714,Kanazi
03071402,030714,Ntendezi
03071403,030714,Save
03071404,030714,Wimana
03071501,030715,Burimba
03071502,030715,Mataba
03071503,030715,Mugera
03071504,030715,Nyamugari
03071505,030715,Shangi
04010101,040101,Cyohoha
04010102,040101,Gitare
04010103,040101,Rwamahwa
04010201,040102,Butangampundu
04010202,040102,Karengeri
04010203,040102,Taba
04010301,040103,Gasiza
04010302,040103,Giko
04010303,040103,Kayenzi
04010304,040103,Mukoto
04010305,040103,Nyirangarama
04010401,040104,Busoro
04010402,040104,Butare
04010403,040104,Gahororo
04010404,040104,Gitumba
04010405,040104,Karama
04010406,040104,Mwumba
04010407,040104,Ndarage
04010501,040105,Budakiranya
04010502,040105,Migendezo
04010503,040105,Rudogo
04010601,040106,Burehe
04010602,040106,Marembo
04010603,040106,Rwili
04010701,040107,Butunzi
04010702,040107,Karegamazi
04010703,040107,Marembo
04010704,040107,Rebero
04010801,040108,Gitatsa
04010802,040108,Kamushenyi
04010803,040108,Kigarama
04010804,040108,Mubuga
04010805,040108,Murama
04010806,040108,Sayo
04010901,040109,Kabuga
04010902,040109,Kigarama
04010903,040109,Kivugiza
04010904,040109,Nyamyumba
04010905,040109,Shengampuli
04011001,040110,Bukoro
04011002,040110,Mushari
04011003,040110,Ngiramazi
04011004,040110,Rurenge
04011101,040111,Bubangu
04011102,040111,Gatwa
04011103,040111,Mugambazi
04011104,040111,Mvuzo
04011201,040112,Kabuga
04011202,040112,Karambo
04011203,040112,Mugote
04011204,040112,Munyarwanda
04011301,040113,Kajevuba
04011302,040113,Kiyanza
04011303,040113,Mahaza
04011401,040114,Buraro
04011402,040114,Bwimo
04011403,040114,Mberuka
04011404,040114,Mbuye
04011501,040115,Gako
04011502,040115,Kirenge
04011503,040115,Taba
04011601,040116,Bugaragara
04011602,040116,Kijabagwe
04011603,040116,Muvumu
04011604,040116,Rubona
04011605,040116,Rutonde
04011701,040117,Barari
04011702,040117,Gahabwa
04011703,040117,Misezero
04011704,040117,Nyirabirori
04011705,040117,Taba
04020101,040201,Birambo
04020102,040201,Butereri
04020103,040201,Byibuhiro
04020104,040201,Kamina
04020105,040201,Kirabo
04020106,040201,Mwumba
04020107,040201,Ruhanga
04020201,040202,Kiruku
04020202,040202,Mbirima
04020203,040202,Nyange
04020204,040202,Nyanza
04020301,040203,Muhaza
04020302,040203,Muhororo
04020303,040203,Muramba
04020304,040203,Mutanda
04020305,040203,Rukore
04020401,040204,Buheta
04020402,040204,Kagoma
04020403,040204,Nganzo
04020404,040204,Rusagara
04020501,040205,Nyacyina
04020502,040205,Rukura
04020503,040205,Rutabo
04020504,040205,Rutenderi
04020505,040205,Taba
04020601,040206,Gakindo
04020602,040206,Gashyamba
04020603,040206,Gatwa
04020604,040206,Karukungu
04020701,040207,Kamubuga
04020702,040207,Kidomo
04020703,040207,Mbatabata
04020704,040207,Rukore
04020801,040208,Kanyanza
04020802,040208,Karambo
04020803,040208,Kirebe
04020901,040209,Cyintare
04020902,040209,Gasiza
04020903,040209,Rugimbu
04020904,040209,Ruhinga
04020905,040209,Sereri
04021001,040210,Buyange
04021002,040210,Gikombe
04021003,040210,Nyundo
04021101,040211,Gasiho
04021102,040211,Munyana
04021103,040211,Murambi
04021104,040211,Raba
04021201,040212,Gahinga
04021202,040212,Munyana
04021203,040212,Mutego
04021204,040212,Nkomane
04021205,040212,Rutabo
04021206,040212,Rutenderi
04021207,040212,Rwamambe
04021301,040213,Busake
04021302,040213,Bwenda
04021303,040213,Gasiza
04021304,040213,Gihinga
04021305,040213,Huro
04021306,040213,Musagara
04021307,040213,Musenyi
04021308,040213,Ruganda
04021309,040213,Rwinkuba
04021401,040214,Bumba
04021402,040214,Gisiza
04021403,040214,Karyango
04021404,040214,Nganzo
04021405,040214,Va
04021501,040215,Kabatezi
04021502,040215,Kiryamo
04021503,040215,Mubuga
04021504,040215,Mwiyando
04021505,040215,Rwa
04021601,040216,Buranga
04021602,040216,Gahinga
04021603,040216,Gisozi
04021604,040216,Mucaca
04021701,040217,Busoro
04021702,040217,Gikingo
04021703,040217,Jango
04021704,040217,Ruli
04021705,040217,Rwesero
04021801,040218,Gataba
04021802,040218,Kamonyi
04021803,040218,Murambi
04021804,040218,Nyundo
04021805,040218,Rumbi
04021806,040218,Rurembo
04021901,040219,Burimba
04021902,040219,Busanane
04021903,040219,Joma
04021904,040219,Kageyo
04021905,040219,Mbogo
04021906,040219,Razi
04021907,040219,Rwankuba
04021908,040219,Shyombwe
04030101,040301,Gisesero
04030102,040301,Kavumu
04030103,040301,Nyagisozi
04030104,040301,Sahara
04030201,040302,Bukinanyana
04030202,040302,Buruba
04030203,040302,Cyanya
04030204,040302,Kabeza
04030205,040302,Migeshi
04030206,040302,Rwebeya
04030301,040303,Gakoro
04030302,040303,Gasakuza
04030303,040303,Kabirizi
04030304,040303,Karwasa
04030401,040304,Kigabiro
04030402,040304,Kivumu
04030403,040304,Mbwe
04030404,040304,Muharuro
04030501,040305,Mudakama
04030502,040305,Murago
04030503,040305,Rubindi
04030504,040305,Rungu
04030601,040306,Birira
04030602,040306,Buramira
04030603,040306,Kivumu
04030604,040306,Mbizi
04030701,040307,Bisoke
04030702,040307,Kaguhu
04030703,040307,Kampanga
04030704,040307,Nyabigoma
04030705,040307,Nyonirima
04030801,040308,Cyabararika
04030802,040308,Kigombe
04030803,040308,Mpenge
04030804,040308,Ruhengeri
04030901,040309,Cyivugiza
04030902,040309,Cyogo
04030903,040309,Mburabuturo
04030904,040309,Songa
04031001,040310,Cyabagarura
04031002,040310,Garuka
04031003,040310,Kabazungu
04031004,040310,Nyarubuye
04031005,040310,Rwambogo
04031101,040311,Bikara
04031102,040311,Gashinga
04031103,040311,Mubago
04031104,040311,Rugeshi
04031105,040311,Ruyumba
04031201,040312,Cyivugiza
04031202,040312,Kabeza
04031203,040312,Kamwumba
04031204,040312,Muhabura
04031205,040312,Ninda
04031301,040313,Gasongero
04031302,040313,Kamisave
04031303,040313,Murandi
04031304,040313,Murwa
04031305,040313,Rurambo
04031401,040314,Bumara
04031402,040314,Kabushinge
04031403,040314,Musezero
04031404,040314,Nturo
04031405,040314,Nyarubuye
04031501,040315,Gakingo
04031502,040315,Kibuguzo
04031503,040315,Mudende
04031504,040315,Mugari
04040101,040401,Bungwe
04040102,040401,Bushenya
04040103,040401,Mudugari
04040104,040401,Tumba
04040201,040402,Gatsibo
04040202,040402,Mubuga
04040203,040402,Muhotora
04040204,040402,Nyamicucu
04040205,040402,Rusumo
04040301,040403,Gasiza
04040302,040403,Gisovu
04040303,040403,Kabyiniro
04040304,040403,Kagitega
04040305,040403,Kamanyana
04040306,040403,Nyagahinga
04040401,040404,Butare
04040402,040404,Ndongozi
04040403,040404,Ruyange
04040501,040405,Buramba
04040502,040405,Gisizi
04040503,040405,Kidakama
04040504,040405,Nyangwe
04040505,040405,Rwasa
04040601,040406,Gabiro
04040602,040406,Musenda
04040603,040406,Rwambogo
04040604,040406,Rwasa
04040701,040407,Mariba
04040702,040407,Musasa
04040703,040407,Runoga
04040801,040408,Kabaya
04040802,040408,Kayenzi
04040803,040408,Kiringa
04040804,040408,Nyamabuye
04040901,040409,Gafuka
04040902,040409,Nkenke
04040903,040409,Nkumba
04040904,040409,Ntaruka
04041001,040410,Bugamba
04041002,040410,Kaganda
04041003,040410,Musasa
04041004,040410,Rutovu
04041101,040411,Bukwashuri
04041102,040411,Gashanje
04041103,040411,Murwa
04041104,040411,Nyirataba
04041201,040412,Kivumu
04041202,040412,Nyamugari
04041203,040412,Rubona
04041204,040412,Rushara
04041301,040413,Cyahi
04041302,040413,Gafumba
04041303,040413,Karangara
04041304,040413,Rurembo
04041401,040414,Kilibata
04041402,040414,Mucaca
04041403,040414,Nyanamo
04041404,040414,Rukandabyuma
04041501,040415,Gaseke
04041502,040415,Gatare
04041503,040415,Gitovu
04041504,040415,Rusekera
04041601,040416,Kabona
04041602,040416,Ndago
04041603,040416,Ruhanga
04041701,040417,Gacundura
04041702,040417,Gashoro
04041703,040417,Ruconsho
04041704,040417,Rugari
04050101,040501,Karenge
04050102,040501,Kigabiro
04050103,040501,Kivumu
04050104,040501,Rwesero
04050201,040502,Bwisige
04050202,040502,Gihuke
04050203,040502,Mukono
04050204,040502,Nyabushingitwa
04050301,040503,Gacurabwenge
04050302,040503,Gisuna
04050303,040503,Kibali
04050304,040503,Kivugiza
04050305,040503,Murama
04050306,040503,Ngondore
04050307,040503,Nyakabungo
04050308,040503,Nyamabuye
04050309,040503,Nyarutarama
04050401,040504,Gasunzu
04050402,040504,Muhambo
04050403,040504,Nyakabungo
04050404,040504,Nyambare
04050405,040504,Nyaruka
04050406,040504,Rwankonjo
04050501,040505,Gatobotobo
04050502,040505,Murehe
04050503,040505,Tanda
04050601,040506,Gihembe
04050602,040506,Horezo
04050603,040506,Kabuga
04050604,040506,Muhondo
04050605,040506,Nyamiyaga
04050701,040507,Bugomba
04050702,040507,Gatoma
04050703,040507,Mulindi
04050704,040507,Nyarwambu
04050705,040507,Rukurura
04050801,040508,Kabuga
04050802,040508,Nyiragifumba
04050803,040508,Nyiravugiza
04050804,040508,Remera
04050805,040508,Rusekera
04050806,040508,Ryaruyumba
04050901,040509,Gakenke
04050902,040509,Miyove
04050903,040509,Mubuga
04051001,040510,Cyamuganga
04051002,040510,Gatenga
04051003,040510,Kiruhura
04051004,040510,Mutarama
04051005,040510,Rugerero
04051006,040510,Rusambya
04051101,040511,Cyamuhinda
04051102,040511,Kigoma
04051103,040511,Mwendo
04051104,040511,Ngange
04051105,040511,Rebero
04051201,040512,Gaseke
04051202,040512,Kabeza
04051203,040512,Musenyi
04051204,040512,Mutandi
04051205,040512,Nyarubuye
04051301,040513,Gahumuliza
04051302,040513,Jamba
04051303,040513,Kabeza
04051304,040513,Kabuga
04051305,040513,Karambo
04051306,040513,Kiziba
04051307,040513,Mataba
04051401,040514,Butare
04051402,040514,Kigogo
04051403,040514,Kinishya
04051404,040514,Rusasa
04051405,040514,Rutete
04051406,040514,Rwagihura
04051407,040514,Yaramba
04051501,040515,Gihanga
04051502,040515,Gishambashayo
04051503,040515,Gishari
04051504,040515,Muguramo
04051505,040515,Nyamiyaga
04051601,040516,Cyeya
04051602,040516,Cyuru
04051603,040516,Gisiza
04051604,040516,Kinyami
04051605,040516,Mabare
04051606,040516,Munyinya
04051701,040517,Gitega
04051702,040517,Kamutora
04051703,040517,Karurama
04051801,040518,Bikumba
04051802,040518,Gasharu
04051803,040518,Gatwaro
04051804,040518,Kigabiro
04051805,040518,Munanira
04051806,040518,Nkoto
04051901,040519,Cyandaro
04051902,040519,Gasambya
04051903,040519,Gashirira
04051904,040519,Kabare
04051905,040519,Rebero
04051906,040519,Ruhondo
04052001,040520,Cyeru
04052002,040520,Kigabiro
04052003,040520,Nyagahinga
04052101,040521,Bushara
04052102,040521,Kitazigurwa
04052103,040521,Nyabishambi
04052104,040521,Nyabubare
04052105,040521,Shangasha
05010101,050101,Mununu
05010102,050101,Nyagasambu
05010103,050101,Nyakagunga
05010104,050101,Nyamirama
05010105,050101,Nyarubuye
05010106,050101,Sasabirago
05010201,050102,Gihumuza
05010202,050102,Kagezi
05010203,050102,Kanyangese
05010204,050102,Kibare
05010205,050102,Mutamwa
05010206,050102,Rugarama
05010207,050102,Runyinya
05010208,050102,Rweri
05010301,050103,Binunga
05010302,050103,Bwinsanga
05010303,050103,Cyinyana
05010304,050103,Gati
05010305,050103,Kavumu
05010306,050103,Ruhimbi
05010307,050103,Ruhunda
05010401,050104,Bicaca
05010402,050104,Byimana
05010403,050104,Kabasore
05010404,050104,Kangamba
05010405,050104,Karenge
05010406,050104,Nyabubare
05010407,050104,Nyamatete
05010501,050105,Bwiza
05010502,050105,Cyanya
05010503,050105,Nyagasenyi
05010504,050105,Sibagire
05010505,050105,Sovu
05010601,050106,Byeza
05010602,050106,Kabare
05010603,050106,Karambi
05010604,050106,Karitutu
05010605,050106,Kitazigurwa
05010606,050106,Murambi
05010607,050106,Nsinda
05010608,050106,Ntebe
05010609,050106,Nyarusange
05010701,050107,Kaduha
05010702,050107,Nkungu
05010703,050107,Rweru
05010704,050107,Zinga
05010801,050108,Binunga
05010802,050108,Bwana
05010803,050108,Cyarukamba
05010804,050108,Cyimbazi
05010805,050108,Nkomangwa
05010806,050108,Nyarubuye
05010901,050109,Akabare
05010902,050109,Budahanda
05010903,050109,Kagarama
05010904,050109,Musha
05010905,050109,Nyabisindu
05010906,050109,Nyakabanda
05011001,050110,Akinyambo
05011002,050110,Bujyujyu
05011003,050110,Murehe
05011004,050110,Ntebe
05011005,050110,Nyarukombe
05011101,050111,Bicumbi
05011102,050111,Bushenyi
05011103,050111,Mwulire
05011104,050111,Ntunga
05011201,050112,Bihembe
05011202,050112,Gatare
05011203,050112,Gishore
05011204,050112,Munini
05011205,050112,Rwimbogo
05011301,050113,Akanzu
05011302,050113,Kigarama
05011303,050113,Murama
05011304,050113,Rugarama
05011401,050114,Byinza
05011402,050114,Kabatasi
05011403,050114,Kabuye
05011404,050114,Karambi
05011405,050114,Mabare
05011406,050114,Nawe
05020101,050201,Cyagaju
05020102,050201,Kabeza
05020103,050201,Nyamikamba
05020104,050201,Nyamirembe
05020105,050201,Nyangara
05020106,050201,Nyarurema
05020107,050201,Rwensheke
05020201,050202,Bushara
05020202,050202,Cyenkwanzi
05020203,050202,Gikagati
05020204,050202,Gikundamvura
05020205,050202,Kabuga
05020206,050202,Ndego
05020207,050202,Nyakiga
05020301,050203,Kamate
05020302,050203,Karama
05020303,050203,Kizirakome
05020304,050203,Mbare
05020305,050203,Musenyi
05020306,050203,Ndama
05020307,050203,Nyagashanga
05020308,050203,Nyamirama
05020309,050203,Rubagabaga
05020310,050203,Rwenyemera
05020311,050203,Rwisirabo
05020401,050204,Bayigaburire
05020402,050204,Kaduha
05020403,050204,Kanyeganyege
05020404,050204,Katabagemu
05020405,050204,Kigarama
05020406,050204,Nyakigando
05020407,050204,Rubira
05020408,050204,Rugazi
05020409,050204,Rutoma
05020501,050205,Gataba
05020502,050205,Gitenga
05020503,050205,Kabungo
05020504,050205,Karambo
05020505,050205,Karujumba
05020506,050205,Tovu
05020601,050206,Bwera
05020602,050206,Byimana
05020603,050206,Cyembogo
05020604,050206,Kagitumba
05020605,050206,Kanyonza
05020606,050206,Matimba
05020607,050206,Nyabwishongwezi
05020608,050206,Rwentanga
05020701,050207,Bibare
05020702,050207,Gakoma
05020703,050207,Mahoro
05020704,050207,Mimuri
05020705,050207,Rugari
05020801,050208,Bufunda
05020802,050208,Gatete
05020803,050208,Gihengeri
05020804,050208,Gishororo
05020805,050208,Kagina
05020806,050208,Rugarama
05020901,050209,Kibirizi
05020902,050209,Kijojo
05020903,050209,Musheri
05020904,050209,Ntoma
05020905,050209,Nyagatabire
05020906,050209,Nyamiyonga
05020907,050209,Rugarama I
05020908,050209,Rugarama Ii
05021001,050210,Barija
05021002,050210,Bushoga
05021003,050210,Cyabayaga
05021004,050210,Gakirage
05021005,050210,Kamagiri
05021006,050210,Nsheke
05021007,050210,Nyagatare
05021008,050210,Rutaraka
05021009,050210,Ryabega
05021101,050211,Gahurura
05021102,050211,Gashenyi
05021103,050211,Nyakagarama
05021104,050211,Rukomo Ii
05021105,050211,Rurenge
05021201,050212,Cyenjonjo
05021202,050212,Gasinga
05021203,050212,Kabare
05021204,050212,Kazaza
05021205,050212,Mishenyi
05021206,050212,Rugarama
05021207,050212,Rukorota
05021208,050212,Rutare
05021209,050212,Rwempasha
05021210,050212,Ryeru
05021301,050213,Gacundezi
05021302,050213,Kabeza
05021303,050213,Kirebe
05021304,050213,Ntoma
05021305,050213,Nyarupfubire
05021306,050213,Nyendo
05021307,050213,Rutungu
05021308,050213,Rwimiyaga
05021401,050214,Gishuro
05021402,050214,Gitengure
05021403,050214,Nkoma
05021404,050214,Nyabitekeri
05021405,050214,Nyagatoma
05021406,050214,Shonga
05021407,050214,Tabagwe
05030101,050301,Kigabiro
05030102,050301,Kimana
05030103,050301,Teme
05030104,050301,Viro
05030201,050302,Gatsibo
05030202,050302,Manishya
05030203,050302,Mugera
05030204,050302,Nyabicwamba
05030205,050302,Nyagahanga
05030301,050303,Bukomane
05030302,050303,Cyabusheshe
05030303,050303,Karubungo
05030304,050303,Mpondwa
05030305,050303,Nyamirama
05030306,050303,Rubira
05030401,050304,Kabarore
05030402,050304,Kabeza
05030403,050304,Karenge
05030404,050304,Marimba
05030405,050304,Nyabikiri
05030406,050304,Simbwa
05030501,050305,Busetsa
05030502,050305,Gituza
05030503,050305,Kintu
05030504,050305,Nyagisozi
05030601,050306,Akabuga
05030602,050306,Gakenke
05030603,050306,Gakoni
05030604,050306,Nyabisindu
05030701,050307,Agakomeye
05030702,050307,Mbogo
05030703,050307,Ndatemwa
05030704,050307,Rubona
05030801,050308,Bibare
05030802,050308,Gakorokombe
05030803,050308,Mamfu
05030804,050308,Rumuli
05030805,050308,Taba
05030901,050309,Murambi
05030902,050309,Nyamiyaga
05030903,050309,Rwankuba
05030904,050309,Rwimitereri
05031001,050310,Bugamba
05031002,050310,Karambi
05031003,050310,Kigasha
05031004,050310,Ngarama
05031005,050310,Nyarubungo
05031101,050311,Gitinda
05031102,050311,Kibare
05031103,050311,Mayange
05031104,050311,Murambi
05031105,050311,Nyagitabire
05031106,050311,Nyamirama
05031201,050312,Bushobora
05031202,050312,Butiruka
05031203,050312,Kigabiro
05031204,050312,Nyagakombe
05031205,050312,Rurenge
05031206,050312,Rwarenga
05031301,050313,Bugarama
05031302,050313,Gihuta
05031303,050313,Kanyangese
05031304,050313,Matare
05031305,050313,Matunguru
05031306,050313,Remera
05031401,050314,Kiburara
05031402,050314,Munini
05031403,050314,Nyamatete
05031404,050314,Rwikiniro
05040101,050401,Juru
05040102,050401,Kahi
05040103,050401,Kiyenzi
05040104,050401,Urugarama
05040201,050402,Cyarubare
05040202,050402,Gitara
05040203,050402,Kirehe
05040204,050402,Rubimba
05040205,050402,Rubumba
05040301,050403,Cyabajwa
05040302,050403,Cyinzovu
05040303,050403,Kabura
05040304,050403,Rusera
05040401,050404,Bwiza
05040402,050404,Kayonza
05040403,050404,Mburabuturo
05040404,050404,Nyagatovu
05040405,050404,Rugendabari
05040501,050405,Bunyentongo
05040502,050405,Muko
05040503,050405,Murama
05040504,050405,Nyakanazi
05040505,050405,Rusave
05040601,050406,Buhabwa
05040602,050406,Karambi
05040603,050406,Murundi
05040604,050406,Ryamanyoni
05040701,050407,Kageyo
05040702,050407,Migera
05040703,050407,Nyamugari
05040704,050407,Nyawera
05040801,050408,Byimana
05040802,050408,Isangano
05040803,050408,Karambi
05040804,050408,Kiyovu
05040901,050409,Gikaya
05040902,050409,Musumba
05040903,050409,Rurambi
05040904,050409,Shyogo
05041001,050410,Kawangire
05041002,050410,Rukara
05041003,050410,Rwimishinya
05041101,050411,Bugambira
05041102,050411,Nkamba
05041103,050411,Ruyonza
05041104,050411,Umubuga
05041201,050412,Gihinga
05041202,050412,Mbarara
05041203,050412,Mukoyoyo
05041204,050412,Nkondo
05050101,050501,Butezi
05050102,050501,Muhamba
05050103,050501,Murehe
05050104,050501,Nyagasenyi
05050105,050501,Nyakagezi
05050106,050501,Rubimba
05050201,050502,Curazo
05050202,050502,Cyunuzi
05050203,050502,Muganza
05050204,050502,Nyamiryango
05050205,050502,Rwabutazi
05050206,050502,Rwantonde
05050301,050503,Cyanya
05050302,050503,Kigarama
05050303,050503,Kiremera
05050304,050503,Nyakerera
05050305,050503,Nyankurazo
05050401,050504,Gatarama
05050402,050504,Rugarama
05050403,050504,Ruhanga
05050404,050504,Rwanteru
05050501,050505,Gahama
05050502,050505,Kirehe
05050503,050505,Nyabigega
05050504,050505,Nyabikokora
05050505,050505,Rwesero
05050601,050506,Kamombo
05050602,050506,Mwoga
05050603,050506,Saruhembe
05050604,050506,Umunini
05050701,050507,Bwiyorere
05050702,050507,Kankobwa
05050703,050507,Mpanga
05050704,050507,Mushongi
05050705,050507,Nasho
05050706,050507,Nyakabungo
05050707,050507,Rubaya
05050801,050508,Gasarabwayi
05050802,050508,Kabuga
05050803,050508,Mubuga
05050804,050508,Musaza
05050805,050508,Nganda
05050901,050509,Bisagara
05050902,050509,Cyamigurwa
05050903,050509,Rugarama
05050904,050509,Rwanyamuhanga
05050905,050509,Rwayikona
05051001,050510,Cyambwe
05051002,050510,Kagese
05051003,050510,Ntaruka
05051004,050510,Rubirizi
05051005,050510,Rugoma
05051101,050511,Bukora
05051102,050511,Kagasa
05051103,050511,Kazizi
05051104,050511,Kiyanzi
05051105,050511,Nyamugari
05051201,050512,Mareba
05051202,050512,Nyabitare
05051203,050512,Nyarutunga
05060101,050601,Cyerwa
05060102,050601,Giseri
05060103,050601,Munege
05060104,050601,Mutsindo
05060201,050602,Ihanika
05060202,050602,Jarama
05060203,050602,Karenge
05060204,050602,Kibimba
05060205,050602,Kigoma
05060301,050603,Akaziba
05060302,050603,Karaba
05060303,050603,Nyamirambo
05060401,050604,Birenga
05060402,050604,Gahurire
05060403,050604,Karama
05060404,050604,Kinyonzo
05060405,050604,Umukamba
05060501,050605,Cyasemakamba
05060502,050605,Gahima
05060503,050605,Gatonde
05060504,050605,Karenge
05060505,050605,Mahango
05060601,050606,Akabungo
05060602,050606,Mugatare
05060603,050606,Ntanga
05060604,050606,Nyamugari
05060605,050606,Nyange
05060701,050607,Gitaraga
05060702,050607,Kigabiro
05060703,050607,Mvumba
05060704,050607,Rurenge
05060705,050607,Sakara
05060801,050608,Karwema
05060802,050608,Kibare
05060803,050608,Mutenderi
05060804,050608,Muzingira
05060805,050608,Nyagasozi
05060901,050609,Bugera
05060902,050609,Kinunga
05060903,050609,Ndekwe
05060904,050609,Nyamagana
05061001,050610,Buliba
05061002,050610,Kibatsi
05061003,050610,Nyaruvumu
05061004,050610,Nyinya
05061101,050611,Gituza
05061102,050611,Ntovi
05061103,050611,Rubago
05061104,050611,Rubona
05061105,050611,Rwintashya
05061201,050612,Akagarama
05061202,050612,Muhurire
05061203,050612,Musya
05061204,050612,Rugese
05061205,050612,Rujambara
05061206,050612,Rwikubo
05061301,050613,Gafunzo
05061302,050613,Kibonde
05061303,050613,Nkanga
05061304,050613,Rukoma
05061401,050614,Nyagasozi
05061402,050614,Nyagatugunda
05061403,050614,Ruhembe
05061404,050614,Ruhinga
05070101,050701,Biryogo
05070102,050701,Kabuye
05070103,050701,Kagomasi
05070104,050701,Mwendo
05070105,050701,Ramiro
05070201,050702,Juru
05070202,050702,Kabukuba
05070203,050702,Mugorore
05070204,050702,Musovu
05070205,050702,Rwinume
05070301,050703,Biharagu
05070302,050703,Burenge
05070303,050703,Kampeka
05070304,050703,Nyakayaga
05070305,050703,Tunda
05070401,050704,Bushenyi
05070402,050704,Gakomeye
05070403,050704,Nyamigina
05070404,050704,Rango
05070405,050704,Rugarama
05070501,050705,Gakamba
05070502,050705,Kagenge
05070503,050705,Kibenga
05070504,050705,Kibirizi
05070505,050705,Mbyo
05070601,050706,Gicaca
05070602,050706,Musenyi
05070603,050706,Nyagihunika
05070604,050706,Rulindo
05070701,050707,Bitaba
05070702,050707,Kagasa
05070703,050707,Rugunga
05070704,050707,Rurenge
05070801,050708,Gihembe
05070802,050708,Murama
05070803,050708,Ngeruka
05070804,050708,Nyakayenzi
05070805,050708,Rutonde
05070901,050709,Cyugaro
05070902,050709,Kanzenze
05070903,050709,Kibungo
05071001,050710,Kanazi
05071002,050710,Kayumba
05071003,050710,Maranyundo
05071004,050710,Murama
05071005,050710,Nyamata Y Umujyi
05071101,050711,Gihinga
05071102,050711,Kabuye
05071103,050711,Murambi
05071104,050711,Ngenda
05071105,050711,Rugando
05071201,050712,Kabeza
05071202,050712,Karera
